Date,Open,High,Low,Close,Adj Close,Volume
2020-05-29,2145.0,2245.0,2125.0,2235.0,1867.221923828125,350546800
2020-06-02,2275.0,2495.0,2265.0,2310.0,1929.8804931640625,207635400
2020-06-03,2335.0,2475.0,2295.0,2430.0,2030.1339111328125,296607800
2020-06-04,2450.0,2500.0,2360.0,2365.0,1975.8299560546875,169836200
2020-06-05,2365.0,2435.0,2300.0,2425.0,2025.9566650390625,185391000
2020-06-08,2500.0,2662.5,2475.0,2625.0,2193.0458984375,292605200
2020-06-09,2650.0,2725.0,2575.0,2637.5,2203.489013671875,147413600
2020-06-10,2600.0,2612.5,2455.0,2455.0,2051.019775390625,289644200
2020-06-11,2400.0,2435.0,2285.0,2345.0,1959.1209716796875,364783800
2020-06-12,2295.0,2450.0,2215.0,2445.0,2042.66552734375,289959400
2020-06-15,2425.0,2455.0,2345.0,2360.0,1971.65283203125,169814600
2020-06-16,2410.0,2525.0,2410.0,2512.5,2099.05810546875,146116600
2020-06-17,2550.0,2600.0,2445.0,2450.0,2046.843017578125,213944600
2020-06-18,2420.0,2485.0,2390.0,2410.0,2013.4248046875,152175200
2020-06-19,2440.0,2475.0,2410.0,2440.0,2038.488525390625,126356800
2020-06-22,2440.0,2455.0,2400.0,2405.0,2009.247802734375,66825000
2020-06-23,2425.0,2425.0,2345.0,2395.0,2000.8935546875,95010400
2020-06-24,2445.0,2600.0,2445.0,2575.0,2151.273681640625,278417000
2020-06-25,2537.5,2600.0,2470.0,2512.5,2099.05810546875,146123000
2020-06-26,2562.5,2575.0,2490.0,2500.0,2088.614990234375,85829000
2020-06-29,2490.0,2500.0,2435.0,2470.0,2063.552001953125,99123000
2020-06-30,2512.5,2525.0,2475.0,2475.0,2067.729248046875,113994400
2020-07-01,2500.0,2512.5,2455.0,2495.0,2084.43798828125,67747600
2020-07-02,2490.0,2512.5,2480.0,2500.0,2088.614990234375,80606600
2020-07-03,2480.0,2537.5,2450.0,2500.0,2088.614990234375,57839800
2020-07-06,2500.0,2575.0,2500.0,2537.5,2119.9443359375,90019000
2020-07-07,2562.5,2575.0,2525.0,2525.0,2109.501220703125,80447600
2020-07-08,2525.0,2675.0,2512.5,2637.5,2203.489013671875,149466800
2020-07-09,2675.0,2700.0,2600.0,2625.0,2193.0458984375,98277200
2020-07-10,2625.0,2637.5,2562.5,2587.5,2161.716796875,77850000
2020-07-13,2625.0,2662.5,2612.5,2625.0,2193.0458984375,72688200
2020-07-14,2650.0,2662.5,2600.0,2650.0,2213.931884765625,78259800
2020-07-15,2675.0,2712.5,2625.0,2637.5,2203.489013671875,60755400
2020-07-16,2637.5,2675.0,2625.0,2637.5,2203.489013671875,43859400
2020-07-17,2637.5,2650.0,2587.5,2587.5,2161.716796875,60177000
2020-07-20,2587.5,2612.5,2525.0,2550.0,2130.387451171875,52111600
2020-07-21,2575.0,2725.0,2537.5,2650.0,2213.931884765625,145051400
2020-07-22,2687.5,2762.5,2650.0,2712.5,2266.1474609375,119245000
2020-07-23,2737.5,2887.5,2712.5,2850.0,2381.021240234375,145829600
2020-07-24,2850.0,2850.0,2775.0,2800.0,2339.2490234375,66603400
2020-07-27,2812.5,2937.5,2775.0,2937.5,2454.122802734375,58848200
2020-07-28,2950.0,3000.0,2887.5,2925.0,2443.6796875,74524600
2020-07-29,2925.0,2925.0,2837.5,2850.0,2381.021240234375,69737200
2020-07-30,2862.5,2900.0,2812.5,2900.0,2422.79345703125,52644600
2020-08-03,2925.0,2937.5,2725.0,2750.0,2297.476806640625,259720800
2020-08-04,2762.5,2800.0,2725.0,2787.5,2328.805908203125,89173800
2020-08-05,2775.0,2850.0,2725.0,2850.0,2381.021240234375,133844600
2020-08-06,2850.0,2937.5,2850.0,2887.5,2412.3505859375,90911200
2020-08-07,2850.0,2900.0,2812.5,2900.0,2422.79345703125,57228800
2020-08-10,2900.0,2912.5,2825.0,2900.0,2422.79345703125,50162400
2020-08-11,2912.5,3050.0,2900.0,2987.5,2495.89501953125,117978200
2020-08-12,3000.0,3137.5,2975.0,3075.0,2568.99658203125,92910400
2020-08-13,3125.0,3125.0,3025.0,3025.0,2527.224365234375,85989200
2020-08-14,3037.5,3050.0,2975.0,3012.5,2516.78125,66653400
2020-08-18,3012.5,3112.5,3012.5,3075.0,2568.99658203125,115981200
2020-08-19,3087.5,3125.0,3037.5,3050.0,2548.110595703125,64511800
2020-08-24,3025.0,3087.5,2962.5,3000.0,2506.338134765625,132486400
2020-08-25,3025.0,3137.5,3025.0,3125.0,2610.768798828125,132365800
2020-08-26,3125.0,3175.0,3087.5,3175.0,2652.541015625,78703400
2020-08-27,3175.0,3175.0,3100.0,3150.0,2631.655029296875,93450200
2020-08-28,3137.5,3175.0,3100.0,3112.5,2600.325927734375,75655000
2020-08-31,3112.5,3150.0,2950.0,2975.0,2485.4521484375,222818800
2020-09-01,2987.5,3062.5,2937.5,3062.5,2558.553466796875,85330800
2020-09-02,3062.5,3100.0,3025.0,3037.5,2537.667236328125,93203600
2020-09-03,3037.5,3075.0,2975.0,2987.5,2495.89501953125,129014800
2020-09-04,2975.0,2987.5,2925.0,2962.5,2475.009033203125,106844400
2020-09-07,2962.5,2975.0,2887.5,2925.0,2443.6796875,100673600
2020-09-08,2950.0,3000.0,2937.5,2987.5,2495.89501953125,60346000
2020-09-09,2950.0,2950.0,2875.0,2887.5,2412.3505859375,98282200
2020-09-10,2762.5,2762.5,2687.5,2687.5,2245.26123046875,172775200
2020-09-11,2525.0,2762.5,2525.0,2737.5,2287.03369140625,271155800
2020-09-14,2737.5,2887.5,2737.5,2875.0,2401.907470703125,143569800
2020-09-15,2875.0,2912.5,2800.0,2837.5,2370.578369140625,128927400
2020-09-16,2875.0,2875.0,2812.5,2825.0,2360.13525390625,57936000
2020-09-17,2800.0,2875.0,2762.5,2787.5,2328.805908203125,76432000
2020-09-18,2787.5,2837.5,2750.0,2787.5,2328.805908203125,91596600
2020-09-21,2787.5,2812.5,2700.0,2737.5,2287.03369140625,52930000
2020-09-22,2650.0,2712.5,2637.5,2650.0,2213.931884765625,113596600
2020-09-23,2650.0,2687.5,2562.5,2600.0,2172.15966796875,84710800
2020-09-24,2525.0,2575.0,2500.0,2537.5,2119.9443359375,121965000
2020-09-25,2600.0,2675.0,2537.5,2675.0,2234.818115234375,140455600
2020-09-28,2700.0,2712.5,2575.0,2575.0,2151.273681640625,99702600
2020-09-29,2600.0,2625.0,2512.5,2537.5,2119.9443359375,111325600
2020-09-30,2550.0,2575.0,2430.0,2480.0,2071.90625,151529800
2020-10-01,2500.0,2600.0,2490.0,2600.0,2172.15966796875,78954200
2020-10-02,2587.5,2612.5,2500.0,2600.0,2172.15966796875,99143400
2020-10-05,2625.0,2687.5,2587.5,2675.0,2234.818115234375,74300800
2020-10-06,2750.0,2775.0,2725.0,2750.0,2297.476806640625,89104400
2020-10-07,2700.0,2775.0,2687.5,2775.0,2318.36279296875,88748600
2020-10-08,2775.0,2787.5,2712.5,2725.0,2276.590576171875,88763400
2020-10-09,2725.0,2787.5,2725.0,2775.0,2318.36279296875,90248600
2020-10-12,2787.5,2825.0,2775.0,2812.5,2349.69189453125,77947000
2020-10-13,2812.5,2837.5,2762.5,2837.5,2370.578369140625,69863400
2020-10-14,2862.5,2887.5,2812.5,2887.5,2412.3505859375,109787200
2020-10-15,2850.0,2875.0,2800.0,2800.0,2339.2490234375,77289200
2020-10-16,2800.0,2825.0,2725.0,2787.5,2328.805908203125,67817800
2020-10-19,2800.0,2862.5,2787.5,2850.0,2381.021240234375,58936200
2020-10-20,2862.5,2875.0,2800.0,2825.0,2360.13525390625,77213200
2020-10-21,2837.5,2862.5,2737.5,2762.5,2307.919677734375,113901800
2020-10-22,2750.0,2775.0,2700.0,2725.0,2276.590576171875,138701400
2020-10-23,2762.5,2787.5,2737.5,2775.0,2318.36279296875,65900200
2020-10-26,2812.5,2925.0,2812.5,2887.5,2412.3505859375,188574400
2020-10-27,2875.0,2925.0,2850.0,2887.5,2412.3505859375,112695800
2020-11-02,2837.5,3012.5,2800.0,2987.5,2495.89501953125,216862800
2020-11-03,2987.5,3000.0,2950.0,3000.0,2506.338134765625,75963400
2020-11-04,2975.0,3012.5,2850.0,2850.0,2381.021240234375,152817400
2020-11-05,2937.5,3000.0,2912.5,2987.5,2495.89501953125,175877400
2020-11-06,2987.5,3050.0,2962.5,3025.0,2527.224365234375,164219000
2020-11-09,3125.0,3150.0,3025.0,3075.0,2568.99658203125,122653200
2020-11-10,3200.0,3262.5,3150.0,3187.5,2662.984375,249588800
2020-11-11,3212.5,3250.0,3175.0,3187.5,2662.984375,166490200
2020-11-12,3187.5,3200.0,3050.0,3087.5,2579.43994140625,136150600
2020-11-13,3050.0,3125.0,3037.5,3125.0,2610.768798828125,122043800
2020-11-16,3150.0,3225.0,3075.0,3100.0,2589.8828125,133917600
2020-11-17,3137.5,3187.5,3100.0,3125.0,2610.768798828125,106261600
2020-11-18,3075.0,3175.0,3075.0,3175.0,2652.541015625,124936000
2020-11-19,3125.0,3175.0,3100.0,3162.5,2642.09814453125,94808200
2020-11-20,3137.5,3175.0,3125.0,3150.0,2631.655029296875,100573600
2020-11-23,3150.0,3212.5,3137.5,3200.0,2673.42724609375,106905400
2020-11-24,3225.0,3250.0,3187.5,3212.5,2683.870361328125,140929200
2020-11-25,3250.0,3325.0,3250.0,3262.5,2725.642578125,197704000
2020-11-26,3300.0,3362.5,3275.0,3362.5,2809.187744140625,132275400
2020-11-27,3387.5,3400.0,3312.5,3325.0,2777.858154296875,124346800
2020-11-30,3275.0,3312.5,3112.5,3162.5,2642.09814453125,307900800
2020-12-01,3162.5,3312.5,3162.5,3262.5,2725.642578125,176568000
2020-12-02,3262.5,3325.0,3237.5,3325.0,2777.858154296875,114721600
2020-12-03,3325.0,3337.5,3262.5,3287.5,2746.52880859375,155342400
2020-12-04,3250.0,3300.0,3212.5,3300.0,2756.971923828125,74976000
2020-12-07,3337.5,3375.0,3312.5,3350.0,2798.744384765625,133585800
2020-12-08,3337.5,3362.5,3300.0,3337.5,2788.301025390625,70350400
2020-12-10,3387.5,3425.0,3362.5,3400.0,2840.516357421875,187847000
2020-12-11,3425.0,3437.5,3350.0,3387.5,2830.07373046875,94541800
2020-12-14,3362.5,3400.0,3337.5,3362.5,2809.187744140625,94645200
2020-12-15,3350.0,3362.5,3300.0,3350.0,2798.744384765625,135663800
2020-12-16,3400.0,3412.5,3362.5,3387.5,2830.07373046875,97361800
2020-12-17,3387.5,3437.5,3387.5,3437.5,2871.845703125,109966000
2020-12-18,3400.0,3412.5,3350.0,3350.0,2798.744384765625,142797800
2020-12-21,3387.5,3400.0,3337.5,3350.0,2798.744384765625,83174600
2020-12-22,3287.5,3312.5,3175.0,3200.0,2673.42724609375,165929800
2020-12-23,3250.0,3300.0,3100.0,3175.0,2652.541015625,110032400
2020-12-28,3250.0,3287.5,3150.0,3262.5,2725.642578125,75527000
2020-12-29,3287.5,3300.0,3200.0,3212.5,2683.870361328125,57422600
2020-12-30,3262.5,3262.5,3162.5,3162.5,2642.09814453125,88941400
2021-01-04,3175.0,3262.5,3112.5,3250.0,2715.19970703125,61058000
2021-01-05,3275.0,3275.0,3200.0,3212.5,2683.870361328125,69928200
2021-01-06,3212.5,3262.5,3137.5,3212.5,2683.870361328125,87109000
2021-01-07,3225.0,3262.5,3212.5,3237.5,2704.7568359375,80114200
2021-01-08,3237.5,3287.5,3225.0,3275.0,2736.0859375,93635600
2021-01-11,3287.5,3425.0,3275.0,3425.0,2861.402587890625,212763000
2021-01-12,3450.0,3500.0,3412.5,3475.0,2903.175048828125,168626000
2021-01-13,3525.0,3537.5,3462.5,3462.5,2892.73193359375,107392200
2021-01-14,3525.0,3525.0,3412.5,3425.0,2861.402587890625,70295000
2021-01-15,3437.5,3462.5,3312.5,3362.5,2809.187744140625,77235600
2021-01-18,3300.0,3475.0,3300.0,3462.5,2892.73193359375,119006800
2021-01-19,3500.0,3512.5,3425.0,3487.5,2913.6181640625,77834600
2021-01-20,3500.0,3725.0,3500.0,3687.5,3080.70751953125,220934600
2021-01-21,3687.5,3687.5,3600.0,3625.0,3028.491943359375,82052000
2021-01-22,3637.5,3675.0,3562.5,3600.0,3007.605712890625,117367200
2021-01-25,3625.0,3650.0,3512.5,3650.0,3049.378173828125,100647600
2021-01-26,3650.0,3725.0,3625.0,3687.5,3080.70751953125,206712400
2021-01-27,3700.0,3700.0,3587.5,3650.0,3049.378173828125,171581400
2021-01-28,3575.0,3625.0,3450.0,3525.0,2944.947509765625,135745000
2021-01-29,3550.0,3612.5,3287.5,3287.5,2746.52880859375,334227600
2021-02-01,3325.0,3362.5,3100.0,3350.0,2798.744384765625,242540200
2021-02-02,3400.0,3400.0,3200.0,3237.5,2704.7568359375,160482800
2021-02-03,3300.0,3325.0,3225.0,3250.0,2715.19970703125,167044600
2021-02-04,3287.5,3337.5,3225.0,3287.5,2746.52880859375,139040400
2021-02-05,3350.0,3350.0,3225.0,3275.0,2736.0859375,97199600
2021-02-08,3300.0,3337.5,3275.0,3287.5,2746.52880859375,125050800
2021-02-09,3300.0,3350.0,3225.0,3250.0,2715.19970703125,208380400
2021-02-10,3287.5,3287.5,3237.5,3250.0,2715.19970703125,102693600
2021-02-11,3275.0,3275.0,3250.0,3250.0,2715.19970703125,35879400
2021-02-15,3275.0,3287.5,3250.0,3250.0,2715.19970703125,48995200
2021-02-16,3250.0,3275.0,3225.0,3237.5,2704.7568359375,63202000
2021-02-17,3225.0,3237.5,3150.0,3175.0,2652.541015625,117413600
2021-02-18,3125.0,3200.0,3112.5,3125.0,2610.768798828125,113989000
2021-02-19,3125.0,3200.0,3100.0,3187.5,2662.984375,102020400
2021-02-22,3225.0,3250.0,3187.5,3187.5,2662.984375,107680600
2021-02-23,3150.0,3187.5,3150.0,3162.5,2642.09814453125,89107800
2021-02-24,3175.0,3200.0,3162.5,3187.5,2662.984375,82498600
2021-02-25,3212.5,3237.5,3137.5,3137.5,2621.212158203125,133614800
2021-02-26,3087.5,3162.5,3050.0,3075.0,2568.99658203125,246190600
2021-03-01,3112.5,3300.0,3112.5,3287.5,2746.52880859375,220785400
2021-03-02,3325.0,3325.0,3250.0,3300.0,2756.971923828125,163296600
2021-03-03,3337.5,3337.5,3262.5,3300.0,2756.971923828125,78532200
2021-03-04,3312.5,3325.0,3262.5,3275.0,2736.0859375,120612600
2021-03-05,3262.5,3287.5,3225.0,3237.5,2704.7568359375,87239000
2021-03-08,3275.0,3287.5,3187.5,3212.5,2683.870361328125,54098000
2021-03-09,3187.5,3262.5,3187.5,3212.5,2683.870361328125,111838800
2021-03-10,3250.0,3250.0,3225.0,3250.0,2715.19970703125,51903000
2021-03-12,3275.0,3375.0,3275.0,3362.5,2809.187744140625,159202400
2021-03-15,3387.5,3387.5,3312.5,3325.0,2777.858154296875,79922400
2021-03-16,3325.0,3362.5,3250.0,3275.0,2736.0859375,112248400
2021-03-17,3300.0,3325.0,3262.5,3262.5,2725.642578125,50841200
2021-03-18,3312.5,3425.0,3312.5,3400.0,2840.516357421875,152427600
2021-03-19,3400.0,3400.0,3350.0,3387.5,2830.07373046875,150713800
2021-03-22,3375.0,3412.5,3312.5,3312.5,2767.414794921875,115979200
2021-03-23,3375.0,3375.0,3312.5,3337.5,2788.301025390625,97289600
2021-03-24,3250.0,3262.5,3200.0,3212.5,2775.459228515625,115254200
2021-03-25,3225.0,3237.5,3162.5,3200.0,2764.65966796875,71666600
2021-03-26,3225.0,3237.5,3175.0,3212.5,2775.459228515625,84478000
2021-03-29,3200.0,3250.0,3187.5,3187.5,2753.8603515625,79520400
2021-03-30,3200.0,3212.5,3137.5,3162.5,2732.261474609375,41180600
2021-03-31,3125.0,3162.5,3062.5,3075.0,2656.665283203125,159155800
2021-04-01,3125.0,3162.5,3075.0,3100.0,2678.26416015625,77715200
2021-04-05,3150.0,3150.0,3100.0,3112.5,2689.063720703125,39468400
2021-04-06,3112.5,3150.0,3075.0,3137.5,2710.66259765625,29650600
2021-04-07,3150.0,3162.5,3125.0,3162.5,2732.261474609375,46420200
2021-04-08,3125.0,3187.5,3100.0,3137.5,2710.66259765625,88449600
2021-04-09,3187.5,3275.0,3162.5,3237.5,2797.058349609375,126420200
2021-04-12,3212.5,3250.0,3137.5,3150.0,2721.4619140625,48429000
2021-04-13,3100.0,3175.0,3100.0,3150.0,2721.4619140625,76327000
2021-04-14,3175.0,3200.0,3125.0,3162.5,2732.261474609375,80914000
2021-04-15,3200.0,3200.0,3112.5,3150.0,2721.4619140625,68337400
2021-04-16,3175.0,3175.0,3125.0,3150.0,2721.4619140625,63194400
2021-04-19,3125.0,3137.5,3100.0,3112.5,2689.063720703125,43598600
2021-04-20,3100.0,3125.0,3087.5,3100.0,2678.26416015625,63882600
2021-04-21,3075.0,3087.5,3062.5,3062.5,2645.86572265625,65425600
2021-04-22,3087.5,3112.5,3050.0,3062.5,2645.86572265625,71452000
2021-04-23,3025.0,3075.0,3012.5,3075.0,2656.665283203125,104928400
2021-04-26,3050.0,3062.5,2975.0,2987.5,2581.069091796875,115305000
2021-04-27,2987.5,3037.5,2975.0,3025.0,2613.467529296875,96850800
2021-04-28,3050.0,3137.5,3050.0,3100.0,2678.26416015625,161162600
2021-04-29,3112.5,3137.5,3075.0,3112.5,2689.063720703125,82870600
2021-04-30,3112.5,3125.0,3062.5,3087.5,2667.465087890625,69941600
2021-05-03,3050.0,3075.0,3000.0,3025.0,2613.467529296875,65334000
2021-05-04,3025.0,3050.0,2987.5,3050.0,2635.06640625,56355200
2021-05-05,3075.0,3075.0,3025.0,3025.0,2613.467529296875,45851800
2021-05-06,3062.5,3062.5,3012.5,3037.5,2624.266845703125,37091000
2021-05-07,3062.5,3062.5,2975.0,2975.0,2570.269775390625,65331800
2021-05-10,3012.5,3012.5,2975.0,2987.5,2581.069091796875,35481400
2021-05-11,3000.0,3000.0,2925.0,2950.0,2548.6708984375,69381800
2021-05-17,2987.5,3000.0,2937.5,2962.5,2559.47021484375,95099800
2021-05-18,2987.5,3000.0,2912.5,2950.0,2548.6708984375,73965200
2021-05-19,2900.0,2925.0,2812.5,2837.5,2451.475830078125,98436000
2021-05-20,2825.0,2875.0,2800.0,2825.0,2440.67626953125,69610000
2021-05-21,2862.5,2950.0,2837.5,2912.5,2516.2724609375,140453000
2021-05-24,2937.5,2937.5,2875.0,2875.0,2483.8740234375,54897600
2021-05-25,2887.5,2975.0,2887.5,2950.0,2548.6708984375,90594400
2021-05-27,3000.0,3000.0,2875.0,2875.0,2483.8740234375,353889800
2021-05-28,2912.5,2950.0,2887.5,2900.0,2505.472900390625,78305800
2021-05-31,2937.5,3050.0,2912.5,3000.0,2591.86865234375,96660000
2021-06-02,3075.0,3100.0,3037.5,3050.0,2635.06640625,157335600
2021-06-03,3087.5,3137.5,3062.5,3125.0,2699.863037109375,86426400
2021-06-04,3125.0,3162.5,3062.5,3062.5,2645.86572265625,76307800
2021-06-07,3100.0,3100.0,3037.5,3062.5,2645.86572265625,42514400
2021-06-08,3075.0,3075.0,3000.0,3000.0,2591.86865234375,57084000
2021-06-09,3037.5,3087.5,3000.0,3075.0,2656.665283203125,47078600
2021-06-10,3087.5,3125.0,3062.5,3100.0,2678.26416015625,43543600
2021-06-11,3137.5,3150.0,3112.5,3137.5,2710.66259765625,77757800
2021-06-14,3150.0,3150.0,3112.5,3137.5,2710.66259765625,50043400
2021-06-15,3150.0,3162.5,3112.5,3162.5,2732.261474609375,107187800
2021-06-16,3162.5,3175.0,3100.0,3137.5,2710.66259765625,90051600
2021-06-17,3125.0,3137.5,3100.0,3100.0,2678.26416015625,146517200
2021-06-18,3087.5,3100.0,2975.0,3100.0,2678.26416015625,201335400
2021-06-21,3050.0,3050.0,2975.0,3012.5,2602.66796875,138949200
2021-06-22,3037.5,3125.0,3012.5,3087.5,2667.465087890625,96680600
2021-06-23,3112.5,3112.5,3012.5,3012.5,2602.66796875,66074200
2021-06-24,3050.0,3050.0,2987.5,2987.5,2581.069091796875,52248000
2021-06-25,3000.0,3012.5,2950.0,2950.0,2548.6708984375,61052000
2021-06-28,2912.5,2950.0,2837.5,2850.0,2462.275146484375,127109000
2021-06-29,2925.0,2925.0,2850.0,2887.5,2494.673583984375,96970800
2021-06-30,2925.0,2975.0,2900.0,2950.0,2548.6708984375,146560200
2021-07-01,2975.0,3000.0,2950.0,2987.5,2581.069091796875,87385400
2021-07-02,2987.5,3012.5,2962.5,2975.0,2570.269775390625,80422400
2021-07-05,2987.5,2987.5,2900.0,2925.0,2527.07177734375,29242400
2021-07-06,2950.0,2950.0,2875.0,2887.5,2494.673583984375,56066200
2021-07-07,2887.5,2912.5,2837.5,2875.0,2483.8740234375,96691000
2021-07-08,2925.0,2950.0,2875.0,2950.0,2548.6708984375,81459000
2021-07-09,2950.0,2950.0,2887.5,2887.5,2494.673583984375,50822400
2021-07-12,2937.5,2937.5,2887.5,2900.0,2505.472900390625,39692600
2021-07-13,2925.0,2950.0,2887.5,2887.5,2494.673583984375,65117000
2021-07-14,2900.0,2912.5,2825.0,2850.0,2462.275146484375,59225200
2021-07-15,2862.5,2950.0,2837.5,2937.5,2537.871337890625,94438400
2021-07-16,2937.5,2950.0,2912.5,2937.5,2537.871337890625,39567600
2021-07-19,2900.0,2925.0,2875.0,2875.0,2483.8740234375,31460200
2021-07-21,2912.5,2975.0,2900.0,2962.5,2559.47021484375,87100200
2021-07-22,2987.5,3050.0,2975.0,3025.0,2613.467529296875,55171400
2021-07-23,3000.0,3025.0,2975.0,2987.5,2581.069091796875,37457600
2021-07-26,2987.5,3000.0,2900.0,2900.0,2505.472900390625,77160200
2021-07-27,2925.0,2950.0,2875.0,2912.5,2516.2724609375,79279400
2021-07-28,2875.0,2950.0,2875.0,2950.0,2548.6708984375,41266000
2021-07-29,2950.0,2950.0,2875.0,2875.0,2483.8740234375,68168400
2021-07-30,2912.5,2912.5,2850.0,2850.0,2462.275146484375,92132400
2021-08-02,2887.5,2887.5,2812.5,2837.5,2451.475830078125,68571000
2021-08-03,2850.0,2900.0,2825.0,2887.5,2494.673583984375,70957400
2021-08-04,2912.5,2950.0,2887.5,2912.5,2516.2724609375,67410400
2021-08-05,2937.5,3037.5,2925.0,3025.0,2613.467529296875,140254000
2021-08-06,3037.5,3050.0,2975.0,2987.5,2581.069091796875,63682000
2021-08-09,3000.0,3012.5,2900.0,2900.0,2505.472900390625,50317400
2021-08-10,2900.0,2937.5,2887.5,2900.0,2505.472900390625,54893400
2021-08-12,2937.5,2975.0,2912.5,2962.5,2559.47021484375,51328800
2021-08-13,2987.5,3025.0,2950.0,3000.0,2591.86865234375,41771600
2021-08-16,3000.0,3025.0,2925.0,2987.5,2581.069091796875,53074000
2021-08-18,3000.0,3087.5,2962.5,3025.0,2613.467529296875,141229400
2021-08-19,3050.0,3050.0,2900.0,2925.0,2527.07177734375,101976800
2021-08-20,2950.0,2975.0,2900.0,2950.0,2548.6708984375,62841600
2021-08-23,2950.0,3000.0,2950.0,2987.5,2581.069091796875,46346200
2021-08-24,2975.0,2987.5,2900.0,2912.5,2516.2724609375,85217600
2021-08-25,2937.5,2987.5,2925.0,2975.0,2570.269775390625,60726800
2021-08-26,2925.0,2962.5,2912.5,2912.5,2516.2724609375,55050200
2021-08-27,2912.5,2937.5,2887.5,2900.0,2505.472900390625,35765000
2021-08-30,2925.0,2975.0,2912.5,2975.0,2570.269775390625,65062000
2021-08-31,3000.0,3050.0,2975.0,3050.0,2635.06640625,135700400
2021-09-01,3050.0,3050.0,3000.0,3000.0,2591.86865234375,70082000
2021-09-02,3025.0,3050.0,2987.5,3025.0,2613.467529296875,51554400
2021-09-03,3050.0,3075.0,3000.0,3062.5,2645.86572265625,50760000
2021-09-06,3100.0,3162.5,3062.5,3100.0,2678.26416015625,51684400
2021-09-07,3125.0,3175.0,3112.5,3125.0,2699.863037109375,70448400
2021-09-08,3150.0,3150.0,3062.5,3125.0,2699.863037109375,84660600
2021-09-09,3150.0,3175.0,3062.5,3175.0,2743.060791015625,93331600
2021-09-10,3137.5,3150.0,3087.5,3100.0,2678.26416015625,107576800
2021-09-13,3050.0,3112.5,3025.0,3075.0,2656.665283203125,104806600
2021-09-14,3075.0,3100.0,3037.5,3050.0,2635.06640625,84931400
2021-09-15,3087.5,3100.0,3050.0,3062.5,2645.86572265625,135497800
2021-09-16,3087.5,3100.0,3062.5,3075.0,2656.665283203125,61344200
2021-09-17,3062.5,3075.0,3025.0,3025.0,2613.467529296875,82452800
2021-09-20,3012.5,3037.5,2962.5,3012.5,2602.66796875,57569200
2021-09-21,3012.5,3012.5,2962.5,2987.5,2581.069091796875,45153400
2021-09-22,2987.5,3050.0,2975.0,3037.5,2624.266845703125,26711200
2021-09-23,3062.5,3062.5,3012.5,3037.5,2624.266845703125,40606000
2021-09-24,3037.5,3050.0,2962.5,2987.5,2581.069091796875,50278400
2021-09-27,3000.0,3012.5,2950.0,2950.0,2548.6708984375,68500800
2021-09-28,2975.0,3012.5,2950.0,2975.0,2570.269775390625,64652200
2021-09-29,2975.0,3025.0,2962.5,3000.0,2591.86865234375,56467400
2021-09-30,3025.0,3075.0,3000.0,3075.0,2656.665283203125,82812000
2021-10-01,3075.0,3100.0,3025.0,3050.0,2635.06640625,74975400
2021-10-04,3087.5,3250.0,3075.0,3237.5,2797.058349609375,156691600
2021-10-05,3225.0,3275.0,3187.5,3212.5,2775.459228515625,94886200
2021-10-06,3237.5,3337.5,3225.0,3300.0,2851.055419921875,168775800
2021-10-07,3325.0,3412.5,3312.5,3350.0,2894.25341796875,253196600
2021-10-08,3362.5,3487.5,3362.5,3450.0,2980.648681640625,223592000
2021-10-11,3450.0,3462.5,3400.0,3450.0,2980.648681640625,123020200
2021-10-12,3487.5,3525.0,3462.5,3500.0,3023.846923828125,191044200
2021-10-13,3537.5,3550.0,3475.0,3550.0,3067.04443359375,134998000
2021-10-14,3562.5,3587.5,3525.0,3587.5,3099.442626953125,104307800
2021-10-15,3587.5,3600.0,3537.5,3575.0,3088.643310546875,84353000
2021-10-18,3600.0,3662.5,3575.0,3587.5,3099.442626953125,152951600
2021-10-19,3625.0,3625.0,3525.0,3600.0,3110.2421875,99358000
2021-10-21,3587.5,3662.5,3562.5,3587.5,3099.442626953125,189264000
2021-10-22,3550.0,3612.5,3537.5,3600.0,3110.2421875,65782600
2021-10-25,3587.5,3625.0,3562.5,3562.5,3077.84375,76296200
2021-10-26,3550.0,3600.0,3550.0,3587.5,3099.442626953125,55872800
2021-10-27,3600.0,3612.5,3562.5,3575.0,3088.643310546875,82925200
2021-10-28,3562.5,3575.0,3500.0,3512.5,3034.646240234375,99023600
2021-10-29,3587.5,3650.0,3575.0,3587.5,3099.442626953125,160952400
2021-11-01,3625.0,3625.0,3575.0,3587.5,3099.442626953125,65621400
2021-11-02,3587.5,3600.0,3500.0,3512.5,3034.646240234375,51923400
2021-11-03,3487.5,3625.0,3462.5,3562.5,3077.84375,107556600
2021-11-04,3625.0,3650.0,3587.5,3587.5,3099.442626953125,103726400
2021-11-05,3625.0,3625.0,3500.0,3550.0,3067.04443359375,48035600
2021-11-08,3600.0,3600.0,3500.0,3500.0,3023.846923828125,50517400
2021-11-09,3525.0,3550.0,3425.0,3437.5,2969.849365234375,120574200
2021-11-10,3437.5,3575.0,3437.5,3575.0,3088.643310546875,156118000
2021-11-11,3562.5,3612.5,3512.5,3612.5,3121.041748046875,86362400
2021-11-12,3637.5,3637.5,3525.0,3550.0,3067.04443359375,56807000
2021-11-15,3550.0,3575.0,3525.0,3525.0,3045.44580078125,40131000
2021-11-16,3525.0,3612.5,3512.5,3612.5,3121.041748046875,76140200
2021-11-17,3612.5,3625.0,3575.0,3612.5,3121.041748046875,72789600
